,F_ligand_id,F_smiles,F_PDB,H_ligand_id,H_smiles,H_PDB,F_affinity_type,F_affinity_value,F_affinity_unit,F_affinity_link,H_affinity_type,H_affinity_value,H_affinity_unit,H_affinity_link,pubmed_H,pubmed_F,same_study
20497,KN4,c1(c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F)F,6NGY,KKY,c1c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F,6NGP,Ki,27.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngy,Ki,33.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngp,30802056,30802056,True
20499,KN4,c1(c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F)F,6NGY,KKY,c1c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F,6NGP,Ki,27.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngy,Ki,33.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngp,30802056,30802056,True
20501,KN4,c1(c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F)F,6NGY,KKY,c1c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F,6NGP,Ki,27.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngy,Ki,33.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngp,30802056,30802056,True
20503,KN4,c1(c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F)F,6NGY,KMD,c1c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F,6NGM,Ki,27.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngy,Ki,26.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngm,30802056,30802056,True
20505,KN4,c1(c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F)F,6NGY,KMD,c1c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F,6NGM,Ki,27.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngy,Ki,26.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngm,30802056,30802056,True
20507,KN4,c1(c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F)F,6NGY,KMD,c1c(cc(CC[C@@H]2CCCN2C)cc1CCc1cc(cc(n1)N)C)F,6NGM,Ki,27.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngy,Ki,26.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngm,30802056,30802056,True
20510,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGH,KMD,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NG5,Ki,21.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngh,Ki,52.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ng5,30802056,30802056,True
20512,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGH,KMD,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NG5,Ki,21.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngh,Ki,52.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ng5,30802056,30802056,True
20514,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGH,KMD,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NG5,Ki,21.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngh,Ki,52.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ng5,30802056,30802056,True
20515,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGZ,KKY,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NGP,Ki,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngz,Ki,33.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngp,30802056,30802056,True
20517,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGZ,KKY,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NGP,Ki,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngz,Ki,33.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngp,30802056,30802056,True
20519,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGZ,KKY,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NGP,Ki,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngz,Ki,33.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngp,30802056,30802056,True
20521,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGZ,KMD,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NGM,Ki,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngz,Ki,26.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngm,30802056,30802056,True
20523,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGZ,KMD,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NGM,Ki,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngz,Ki,26.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngm,30802056,30802056,True
20525,KPJ,c1(c(c(cc(CC[C@H]2CCCN2C)c1)F)F)CCc1cc(cc(N)n1)C,6NGZ,KMD,c1(cc(cc(CC[C@H]2CCCN2C)c1)F)CCc1cc(cc(N)n1)C,6NGM,Ki,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngz,Ki,26.0,nM,http://www.bindingmoad.org/pdbrecords/index/6ngm,30802056,30802056,True
20558,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,7000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2uup,19007109,19007109,True
20559,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,2200.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2uup,19007109,19007109,True
20560,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2vtd,IC50,105000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2uup,19007109,19007109,True
20561,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,5500.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2uup,19007109,19007109,True
20562,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2vtd,IC50,105000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2uup,19007109,19007109,True
20563,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2uup,19007109,19007109,True
20564,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,7000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2uup,19007109,19007109,True
20565,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,2200.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2uup,19007109,19007109,True
20566,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2vtd,IC50,105000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2uup,19007109,19007109,True
20567,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,5500.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2uup,19007109,19007109,True
20568,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2vtd,IC50,105000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2uup,19007109,19007109,True
20569,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2uup,19007109,19007109,True
20570,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,7000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2UUP,19007109,19007109,True
20571,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,2200.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2UUP,19007109,19007109,True
20572,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.bindingmoad.org/pdbrecords/index/2vtd,IC50,105000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2UUP,19007109,19007109,True
20573,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,Kd,5500.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2UUP,19007109,19007109,True
20574,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2vtd,IC50,105000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2UUP,19007109,19007109,True
20575,LKM,N#Cc1ccc(c(c1)F)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2VTD,LK4,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O,2UUP,IC50,85000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VTD,IC50,105000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2UUP,19007109,19007109,True
20576,LZG,Clc1ccc(s1)C(=O)N[C@@H]1[C@@H](F)CN(C1)CC(=O)Nc1c(F)cc(cc1)n1c(=O)cccc1,2VWO,H22,Clc1ccc(s1)C(=O)N[C@@H]1CCN(C1)CC(=O)Nc1c(F)cc(cc1)n1c(=O)cccc1,2VVU,Ki,31.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VWO,Ki,8.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VVU,19200624,19200624,True
20577,LZG,Clc1ccc(s1)C(=O)N[C@@H]1[C@@H](F)CN(C1)CC(=O)Nc1c(F)cc(cc1)n1c(=O)cccc1,2VWO,H22,Clc1ccc(s1)C(=O)N[C@@H]1CCN(C1)CC(=O)Nc1c(F)cc(cc1)n1c(=O)cccc1,2VVU,Ki,31.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2vwo,Ki,8.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VVU,19200624,19200624,True
20578,LZG,Clc1ccc(s1)C(=O)N[C@@H]1[C@@H](F)CN(C1)CC(=O)Nc1c(F)cc(cc1)n1c(=O)cccc1,2VWO,H22,Clc1ccc(s1)C(=O)N[C@@H]1CCN(C1)CC(=O)Nc1c(F)cc(cc1)n1c(=O)cccc1,2VVU,Ki,31.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2VWO,Ki,8.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2vvu,19200624,19200624,True
20579,LZG,Clc1ccc(s1)C(=O)N[C@@H]1[C@@H](F)CN(C1)CC(=O)Nc1c(F)cc(cc1)n1c(=O)cccc1,2VWO,H22,Clc1ccc(s1)C(=O)N[C@@H]1CCN(C1)CC(=O)Nc1c(F)cc(cc1)n1c(=O)cccc1,2VVU,Ki,31.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2vwo,Ki,8.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2vvu,19200624,19200624,True
20580,M15,Fc1cc(I)ccc1CNC(=O)c1ccc(Cl)cc1OCC(=O)O,4LB3,1WW,c1cc(I)ccc1CNC(=O)c1ccc(Cl)cc1OCC(=O)O,4LAZ,IC50,190.0,nM,http://www.bindingmoad.org/pdbrecords/index/4lb3,IC50,1900.0,nM,http://www.bindingmoad.org/pdbrecords/index/4laz,23988122,23988122,True
20581,M15,Fc1cc(I)ccc1CNC(=O)c1ccc(Cl)cc1OCC(=O)O,4LB3,1WW,c1cc(I)ccc1CNC(=O)c1ccc(Cl)cc1OCC(=O)O,4LAZ,IC50,190.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4LB3,IC50,1900.0,nM,http://www.bindingmoad.org/pdbrecords/index/4laz,23988122,23988122,True
20582,M15,Fc1cc(I)ccc1CNC(=O)c1ccc(Cl)cc1OCC(=O)O,4LB3,1WW,c1cc(I)ccc1CNC(=O)c1ccc(Cl)cc1OCC(=O)O,4LAZ,IC50,190.0,nM,http://www.bindingmoad.org/pdbrecords/index/4lb3,IC50,1900.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4LAZ,23988122,23988122,True
20583,M15,Fc1cc(I)ccc1CNC(=O)c1ccc(Cl)cc1OCC(=O)O,4LB3,1WW,c1cc(I)ccc1CNC(=O)c1ccc(Cl)cc1OCC(=O)O,4LAZ,IC50,190.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4LB3,IC50,1900.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4LAZ,23988122,23988122,True
20593,N8G,OP(=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](CS1)n1cc(F)c(nc1=O)N,6UJZ,1RZ,OP(=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](CS1)n1ccc(nc1=O)N,6UJY,Ki,501.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=6UJZ,Ki,188.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=6UJY,31872074,31872074,True
20595,N8G,OP(=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](CS1)n1cc(F)c(nc1=O)N,6UJZ,1RZ,OP(=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](CS1)n1ccc(nc1=O)N,6UJY,Ki,501.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=6UJZ,Kd,15000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=6UJY,31872074,31872074,True
20597,N8G,OP(=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](CS1)n1cc(F)c(nc1=O)N,6UJZ,1RZ,OP(=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](CS1)n1ccc(nc1=O)N,6UJY,Ki,501.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=6UJZ,Ki,188.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=6UJY,31872074,31872074,True
20599,N8G,OP(=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](CS1)n1cc(F)c(nc1=O)N,6UJZ,1RZ,OP(=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](CS1)n1ccc(nc1=O)N,6UJY,Ki,501.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=6UJZ,Kd,15000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=6UJY,31872074,31872074,True
20622,O83,c12n(c3c(c1cccc2)cc(cc3)CNC)CC(F)F,5G4N,O82,c12n(c3c(c1cccc2)cc(cc3)CNC)CCF,5G4M,Kd,101000.0,nM,http://www.bindingmoad.org/pdbrecords/index/5g4n,Kd,138000.0,nM,http://www.bindingmoad.org/pdbrecords/index/5g4m,27267810,27267810,True
20623,OMM,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1c(cc(C(=O)O)cc1)F)C1CCCCC1,3OMM,OOF,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1ccc(C(=O)O)cc1)C1CCCCC1,3OOF,IC50,35.70000076293945,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OMM,IC50,50.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OOF,21269824,21269824,True
20624,OMM,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1c(cc(C(=O)O)cc1)F)C1CCCCC1,3OMM,OOF,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1ccc(C(=O)O)cc1)C1CCCCC1,3OOF,EC50,300.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OMM,IC50,50.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OOF,21269824,21269824,True
20625,OMM,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1c(cc(C(=O)O)cc1)F)C1CCCCC1,3OMM,OOF,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1ccc(C(=O)O)cc1)C1CCCCC1,3OOF,IC50,37.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OMM,IC50,50.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OOF,21269824,21269824,True
20626,OMM,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1c(cc(C(=O)O)cc1)F)C1CCCCC1,3OMM,OOF,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1ccc(C(=O)O)cc1)C1CCCCC1,3OOF,IC50,37.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=3omm,IC50,50.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OOF,21269824,21269824,True
20627,OMM,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1c(cc(C(=O)O)cc1)F)C1CCCCC1,3OMM,OOF,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1ccc(C(=O)O)cc1)C1CCCCC1,3OOF,IC50,35.70000076293945,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OMM,EC50,2500.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OOF,21269824,21269824,True
20628,OMM,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1c(cc(C(=O)O)cc1)F)C1CCCCC1,3OMM,OOF,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1ccc(C(=O)O)cc1)C1CCCCC1,3OOF,EC50,300.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OMM,EC50,2500.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OOF,21269824,21269824,True
20629,OMM,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1c(cc(C(=O)O)cc1)F)C1CCCCC1,3OMM,OOF,n1(c(nc2c1cc(c(c2)F)F)c1ccc(cc1)Cl)[C@H](C(=O)Nc1ccc(C(=O)O)cc1)C1CCCCC1,3OOF,IC50,37.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OMM,EC50,2500.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=3OOF,21269824,21269824,True
